C1,C2,C3,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,target
2,5,3,0.227905273,0.464919796,0.315910698,0.653700948,0.580594655,0.243698557,0.563791068,0.227905273,0.464919796,0.315910698,0.653700948,0.580594655,0.243698557,0.563791068,0.653700948,0.580594655,0.243698557,1
1,4,3,0.356974343,0.532711394,0.616959703,0.387874163,0.252373006,0.511793357,0.579112013,0.356974343,0.532711394,0.616959703,0.387874163,0.252373006,0.511793357,0.579112013,0.387874163,0.252373006,0.511793357,1
1,2,3,0.523916612,0.367359686,0.557857965,0.677272934,0.426772197,0.692032061,0.36348246,0.523916612,0.367359686,0.557857965,0.677272934,0.426772197,0.692032061,0.36348246,0.677272934,0.426772197,0.692032061,1
3,5,3,0.56575443,0.52670482,0.602606006,0.348311355,0.672304327,0.46288114,0.454315508,0.56575443,0.52670482,0.602606006,0.348311355,0.672304327,0.46288114,0.454315508,0.348311355,0.672304327,0.46288114,1
1,3,3,0.44763762,0.584882384,0.50276993,0.125283085,0.615695405,0.548278074,0.597150329,0.44763762,0.584882384,0.50276993,0.125283085,0.615695405,0.548278074,0.597150329,0.125283085,0.615695405,0.548278074,1
1,5,3,0.535137583,0.925941625,0.291647697,0.675019139,0.370413562,0.61214115,0.562583663,0.535137583,0.925941625,0.291647697,0.675019139,0.370413562,0.61214115,0.562583663,0.675019139,0.370413562,0.61214115,1
1,0,3,0.415194058,0.674130155,0.361262009,0.571381265,0.459476613,0.44019865,0.394177292,0.415194058,0.674130155,0.361262009,0.571381265,0.459476613,0.44019865,0.394177292,0.571381265,0.459476613,0.44019865,1
1,3,3,0.465745901,0.304618747,0.671678488,0.686693177,0.368135804,0.468866342,0.234181798,0.465745901,0.304618747,0.671678488,0.686693177,0.368135804,0.468866342,0.234181798,0.686693177,0.368135804,0.468866342,1
1,5,3,0.631456604,0.483608894,0.184300243,0.30475364,0.351652679,0.511918236,0.327102457,0.631456604,0.483608894,0.184300243,0.30475364,0.351652679,0.511918236,0.327102457,0.30475364,0.351652679,0.511918236,1
1,5,3,0.598060659,0.349254133,0.375939561,0.723328975,0.371214775,0.205370916,0.81289148,0.598060659,0.349254133,0.375939561,0.723328975,0.371214775,0.205370916,0.81289148,0.723328975,0.371214775,0.205370916,1
1,5,3,0.551680163,0.373027107,0.351660973,0.744759473,0.550357374,0.466067533,0.305041625,0.551680163,0.373027107,0.351660973,0.744759473,0.550357374,0.466067533,0.305041625,0.744759473,0.550357374,0.466067533,1
1,5,3,0.372773322,0.480299494,0.239145792,0.705107848,0.605490546,0.629661797,0.69035743,0.372773322,0.480299494,0.239145792,0.705107848,0.605490546,0.629661797,0.69035743,0.705107848,0.605490546,0.629661797,1
1,5,3,0.543109119,0.499152924,0.476720597,0.213433724,0.498341615,0.349227637,0.349335456,0.543109119,0.499152924,0.476720597,0.213433724,0.498341615,0.349227637,0.349335456,0.213433724,0.498341615,0.349227637,1
1,0,3,0.533704958,0.377522797,0.195037874,0.622728634,0.490574044,0.605904131,0.574845248,0.533704958,0.377522797,0.195037874,0.622728634,0.490574044,0.605904131,0.574845248,0.622728634,0.490574044,0.605904131,1
1,5,3,0.502526306,0.422846321,0.274510593,0.723831254,0.458667425,0.212546974,0.487276218,0.502526306,0.422846321,0.274510593,0.723831254,0.458667425,0.212546974,0.487276218,0.723831254,0.458667425,0.212546974,1
1,5,3,0.326606384,0.495980778,0.598519209,0.769943715,0.452346396,0.202454297,0.642628684,0.326606384,0.495980778,0.598519209,0.769943715,0.452346396,0.202454297,0.642628684,0.769943715,0.452346396,0.202454297,1
1,5,3,0.426654433,0.693322118,0.454158292,0.339097626,0.200596021,0.350757208,0.621012521,0.426654433,0.693322118,0.454158292,0.339097626,0.200596021,0.350757208,0.621012521,0.339097626,0.200596021,0.350757208,1
1,5,3,0.504655429,0.352474046,0.764747123,0.609232365,0.541228171,0.628702787,0.480160176,0.504655429,0.352474046,0.764747123,0.609232365,0.541228171,0.628702787,0.480160176,0.609232365,0.541228171,0.628702787,1
1,5,3,0.372812827,0.121039364,0.216542498,0.630957548,0.605175183,0.595256551,0.472840339,0.372812827,0.121039364,0.216542498,0.630957548,0.605175183,0.595256551,0.472840339,0.630957548,0.605175183,0.595256551,1
1,5,3,0.391790751,0.538870129,0.321486111,0.590413943,0.494141705,0.460934056,0.544919836,0.391790751,0.538870129,0.321486111,0.590413943,0.494141705,0.460934056,0.544919836,0.590413943,0.494141705,0.460934056,1
1,2,3,0.285412777,0.496672846,0.19776336,0.234800375,0.58174534,0.451652352,0.469370563,0.285412777,0.496672846,0.19776336,0.234800375,0.58174534,0.451652352,0.469370563,0.234800375,0.58174534,0.451652352,1
1,5,3,0.545207451,0.680323786,0.62699452,0.765666358,0.400460368,0.353362268,0.634015047,0.545207451,0.680323786,0.62699452,0.765666358,0.400460368,0.353362268,0.634015047,0.765666358,0.400460368,0.353362268,1
1,5,1,0.654438589,0.575880666,0.580435656,0.705810584,0.194709646,0.44055699,0.379706018,0.654438589,0.575880666,0.580435656,0.705810584,0.194709646,0.44055699,0.379706018,0.705810584,0.194709646,0.44055699,1
1,5,3,0.542537788,0.443404457,0.618203782,0.333143359,0.423635788,0.47141659,0.471818008,0.542537788,0.443404457,0.618203782,0.333143359,0.423635788,0.47141659,0.471818008,0.333143359,0.423635788,0.47141659,1
1,5,0,0.386197486,0.735529779,0.496598399,0.592986128,0.526870212,0.749577516,0.61981177,0.386197486,0.735529779,0.496598399,0.592986128,0.526870212,0.749577516,0.61981177,0.592986128,0.526870212,0.749577516,1
1,5,3,0.493050894,0.345693853,0.465365506,0.797782849,0.569181739,0.458216468,0.564897319,0.493050894,0.345693853,0.465365506,0.797782849,0.569181739,0.458216468,0.564897319,0.797782849,0.569181739,0.458216468,1
1,2,0,0.610300991,0.798204789,0.436077791,0.380476373,0.25575452,0.601373736,0.565707589,0.610300991,0.798204789,0.436077791,0.380476373,0.25575452,0.601373736,0.565707589,0.380476373,0.25575452,0.601373736,1
1,5,3,0.653965435,0.683274521,0.113336052,0.308975551,0.3449019,0.579312423,0.293858007,0.653965435,0.683274521,0.113336052,0.308975551,0.3449019,0.579312423,0.293858007,0.308975551,0.3449019,0.579312423,1
1,5,3,0.557374284,0.790683991,0.512289715,0.543437719,0.387870694,0.447945875,0.427440046,0.557374284,0.790683991,0.512289715,0.543437719,0.387870694,0.447945875,0.427440046,0.543437719,0.387870694,0.447945875,1
1,5,3,0.509799309,0.252173204,0.606002643,0.82903511,0.680527814,0.569334336,0.909808833,0.509799309,0.252173204,0.606002643,0.82903511,0.680527814,0.569334336,0.909808833,0.82903511,0.680527814,0.569334336,1
1,1,3,0.402998767,0.724599982,0.528982132,0.318927055,0.591389517,0.370388534,0.69864374,0.402998767,0.724599982,0.528982132,0.318927055,0.591389517,0.370388534,0.69864374,0.318927055,0.591389517,0.370388534,1
1,5,3,0.428118554,0.723212737,0.554824279,0.276978537,0.39905224,0.408922765,0.628927339,0.428118554,0.723212737,0.554824279,0.276978537,0.39905224,0.408922765,0.628927339,0.276978537,0.39905224,0.408922765,1
1,5,3,0.622153886,0.666753475,0.536280438,0.312376024,0.382212585,0.470290352,0.240238482,0.622153886,0.666753475,0.536280438,0.312376024,0.382212585,0.470290352,0.240238482,0.312376024,0.382212585,0.470290352,1
0,5,3,0.775810812,0.333523558,0.462293338,0.544982635,0.610522928,0.437013115,0.624339013,0.775810812,0.333523558,0.462293338,0.544982635,0.610522928,0.437013115,0.624339013,0.544982635,0.610522928,0.437013115,1
1,3,3,0.643482767,0.809571721,0.338624061,0.556571888,0.52470571,0.701452495,0.403791475,0.643482767,0.809571721,0.338624061,0.556571888,0.52470571,0.701452495,0.403791475,0.556571888,0.52470571,0.701452495,1
1,5,3,0.555102846,0.42839714,0.564727908,0.677863916,0.375227738,0.285008135,0.561385702,0.555102846,0.42839714,0.564727908,0.677863916,0.375227738,0.285008135,0.561385702,0.677863916,0.375227738,0.285008135,1
2,5,3,0.541196519,0.578991658,0.295741689,0.610561949,0.535730596,0.520397589,0.57597905,0.541196519,0.578991658,0.295741689,0.610561949,0.535730596,0.520397589,0.57597905,0.610561949,0.535730596,0.520397589,1
1,5,3,0.48209995,0.580993057,0.434835763,0.530650671,0.331463602,0.4702444,0.617878372,0.48209995,0.580993057,0.434835763,0.530650671,0.331463602,0.4702444,0.617878372,0.530650671,0.331463602,0.4702444,1
1,5,3,0.802902206,0.425311606,0.385431124,0.368092013,0.531360521,0.513290003,0.668501883,0.802902206,0.425311606,0.385431124,0.368092013,0.531360521,0.513290003,0.668501883,0.368092013,0.531360521,0.513290003,1
1,5,3,0.675206247,0.490484535,0.410696302,0.527117684,0.735191493,0.277691373,0.372392913,0.675206247,0.490484535,0.410696302,0.527117684,0.735191493,0.277691373,0.372392913,0.527117684,0.735191493,0.277691373,1
1,2,3,0.535011696,0.57007628,0.524572475,0.601309114,0.515762389,0.595618456,0.676734885,0.535011696,0.57007628,0.524572475,0.601309114,0.515762389,0.595618456,0.676734885,0.601309114,0.515762389,0.595618456,1
1,5,3,0.485488895,0.789683713,0.372009069,0.388738562,0.353481709,0.460786578,0.36507851,0.485488895,0.789683713,0.372009069,0.388738562,0.353481709,0.460786578,0.36507851,0.388738562,0.353481709,0.460786578,1
1,5,3,0.57641525,0.273238753,0.615722895,0.514819694,0.522849313,0.30914927,0.693305821,0.57641525,0.273238753,0.615722895,0.514819694,0.522849313,0.30914927,0.693305821,0.514819694,0.522849313,0.30914927,1
2,5,3,0.585634582,0.488981077,0.597787354,0.428748174,0.361585628,0.475224751,0.795768372,0.585634582,0.488981077,0.597787354,0.428748174,0.361585628,0.475224751,0.795768372,0.428748174,0.361585628,0.475224751,1
2,5,3,0.609161375,0.37021389,0.461595583,0.502929243,0.51677455,0.165300624,0.738474657,0.609161375,0.37021389,0.461595583,0.502929243,0.51677455,0.165300624,0.738474657,0.502929243,0.51677455,0.165300624,1
1,5,3,0.420699268,0.421897684,0.48751591,0.547230218,0.573393393,0.423690809,0.502665081,0.420699268,0.421897684,0.48751591,0.547230218,0.573393393,0.423690809,0.502665081,0.547230218,0.573393393,0.423690809,1
1,5,3,0.26176637,0.475730527,0.529356347,0.781545495,0.432422966,0.677883796,0.461590587,0.26176637,0.475730527,0.529356347,0.781545495,0.432422966,0.677883796,0.461590587,0.781545495,0.432422966,0.677883796,1
2,5,3,0.571222281,0.643562674,0.787821869,0.500706749,0.427689142,0.105648656,0.494417747,0.571222281,0.643562674,0.787821869,0.500706749,0.427689142,0.105648656,0.494417747,0.500706749,0.427689142,0.105648656,1
1,0,3,0.618333649,0.295000854,0.347573239,0.550411807,0.339497576,0.590174993,0.36317917,0.618333649,0.295000854,0.347573239,0.550411807,0.339497576,0.590174993,0.36317917,0.550411807,0.339497576,0.590174993,1
1,0,3,0.656164497,0.492198683,0.59264091,0.488668699,0.179689488,0.566542538,0.481901478,0.656164497,0.492198683,0.59264091,0.488668699,0.179689488,0.566542538,0.481901478,0.488668699,0.179689488,0.566542538,1
1,5,3,0.479623201,0.450441306,0.541131337,0.599004227,0.246055178,0.534504008,0.581746315,0.479623201,0.450441306,0.541131337,0.599004227,0.246055178,0.534504008,0.581746315,0.599004227,0.246055178,0.534504008,1
1,3,1,0.548079201,0.501224996,0.465407553,0.17498041,0.63757176,0.505544251,0.724341552,0.548079201,0.501224996,0.465407553,0.17498041,0.63757176,0.505544251,0.724341552,0.17498041,0.63757176,0.505544251,1
1,5,3,0.634288513,0.452679472,0.472944073,0.753910576,0.494035731,0.341343582,0.436008486,0.634288513,0.452679472,0.472944073,0.753910576,0.494035731,0.341343582,0.436008486,0.753910576,0.494035731,0.341343582,1
1,5,3,0.447741754,0.347522358,0.394263895,0.337605938,0.385541675,0.337615015,0.459965943,0.447741754,0.347522358,0.394263895,0.337605938,0.385541675,0.337615015,0.459965943,0.337605938,0.385541675,0.337615015,1
1,5,4,0.330239072,0.578196124,0.223754206,0.528969163,0.412870176,0.497235563,0.352892789,0.330239072,0.578196124,0.223754206,0.528969163,0.412870176,0.497235563,0.352892789,0.528969163,0.412870176,0.497235563,1
1,2,1,0.318985676,0.499516378,0.364747537,0.619485698,0.190689273,0.540696021,0.762119017,0.318985676,0.499516378,0.364747537,0.619485698,0.190689273,0.540696021,0.762119017,0.619485698,0.190689273,0.540696021,1
1,5,3,0.353106258,0.269847505,0.608908572,0.710482612,0.533120862,0.382297569,0.798550872,0.353106258,0.269847505,0.608908572,0.710482612,0.533120862,0.382297569,0.798550872,0.710482612,0.533120862,0.382297569,1
2,5,3,0.614189114,0.503488366,0.254376624,0.702220971,0.249707938,0.489052233,0.686353101,0.614189114,0.503488366,0.254376624,0.702220971,0.249707938,0.489052233,0.686353101,0.702220971,0.249707938,0.489052233,1
1,5,3,0.421847346,0.472835149,0.443459561,0.417246196,0.407410077,0.634139863,0.505638731,0.421847346,0.472835149,0.443459561,0.417246196,0.407410077,0.634139863,0.505638731,0.417246196,0.407410077,0.634139863,1
1,1,3,0.320325989,0.449342059,0.464785893,0.585152039,0.696396028,0.352353432,0.645994592,0.320325989,0.449342059,0.464785893,0.585152039,0.696396028,0.352353432,0.645994592,0.585152039,0.696396028,0.352353432,1
1,5,0,0.34013409,0.888506726,0.694887271,0.355049207,0.487186056,0.775312643,0.315047208,0.34013409,0.888506726,0.694887271,0.355049207,0.487186056,0.775312643,0.315047208,0.355049207,0.487186056,0.775312643,1
1,5,3,0.627545969,0.813106722,0.581925854,0.619468394,0.448328959,0.255079536,0.649737444,0.627545969,0.813106722,0.581925854,0.619468394,0.448328959,0.255079536,0.649737444,0.619468394,0.448328959,0.255079536,1
2,5,3,0.549417538,0.493864228,0.413463258,0.470899152,0.41154677,0.454472843,0.207809802,0.549417538,0.493864228,0.413463258,0.470899152,0.41154677,0.454472843,0.207809802,0.470899152,0.41154677,0.454472843,1
1,5,3,0.722304681,0.565856747,0.599258111,0.553662875,0.558779365,0.681788931,0.355193444,0.722304681,0.565856747,0.599258111,0.553662875,0.558779365,0.681788931,0.355193444,0.553662875,0.558779365,0.681788931,1
3,5,3,0.6853918,0.813601994,0.317728606,0.648313451,0.557031957,0.434012403,0.75195735,0.6853918,0.813601994,0.317728606,0.648313451,0.557031957,0.434012403,0.75195735,0.648313451,0.557031957,0.434012403,1
3,3,1,0.641394694,0.627155552,0.374800939,0.549245227,0.570880159,0.533994329,0.519327686,0.641394694,0.627155552,0.374800939,0.549245227,0.570880159,0.533994329,0.519327686,0.549245227,0.570880159,0.533994329,1
1,5,1,0.62073574,0.495272825,0.618710351,0.486638205,0.310545874,0.634154805,0.216930664,0.62073574,0.495272825,0.618710351,0.486638205,0.310545874,0.634154805,0.216930664,0.486638205,0.310545874,0.634154805,1
1,5,3,0.589237736,0.490591165,0.636108213,0.446660722,0.136340484,0.477179895,0.707106623,0.589237736,0.490591165,0.636108213,0.446660722,0.136340484,0.477179895,0.707106623,0.446660722,0.136340484,0.477179895,1
1,2,3,0.478356648,0.436422508,0.462388968,0.389779423,0.467734348,0.633375328,0.50227679,0.478356648,0.436422508,0.462388968,0.389779423,0.467734348,0.633375328,0.50227679,0.389779423,0.467734348,0.633375328,1
2,5,3,0.507631398,0.513730016,0.495451249,0.515100008,0.408483638,0.42101741,0.447254084,0.507631398,0.513730016,0.495451249,0.515100008,0.408483638,0.42101741,0.447254084,0.515100008,0.408483638,0.42101741,1
1,1,3,0.558706005,0.504084247,0.557646133,0.667068802,0.39958337,0.54263996,0.643272533,0.558706005,0.504084247,0.557646133,0.667068802,0.39958337,0.54263996,0.643272533,0.667068802,0.39958337,0.54263996,1
1,5,0,0.501086411,0.499263425,0.452926496,0.360120373,0.283564109,0.433373536,0.361175848,0.501086411,0.499263425,0.452926496,0.360120373,0.283564109,0.433373536,0.361175848,0.360120373,0.283564109,0.433373536,1
2,4,3,0.671928783,0.508811524,0.300011903,0.524402008,0.404231643,0.583263722,0.342580974,0.671928783,0.508811524,0.300011903,0.524402008,0.404231643,0.583263722,0.342580974,0.524402008,0.404231643,0.583263722,1
1,5,3,0.514529845,0.43321866,0.586760856,0.568523368,0.569793062,0.294040313,0.678248728,0.514529845,0.43321866,0.586760856,0.568523368,0.569793062,0.294040313,0.678248728,0.568523368,0.569793062,0.294040313,1
1,5,3,0.480299222,0.390008125,0.228402628,0.252168662,0.382053271,0.322059985,0.341229638,0.480299222,0.390008125,0.228402628,0.252168662,0.382053271,0.322059985,0.341229638,0.252168662,0.382053271,0.322059985,1
1,5,1,0.390373152,0.482488517,0.398563543,0.322980646,0.501532149,0.535675329,0.597208006,0.390373152,0.482488517,0.398563543,0.322980646,0.501532149,0.535675329,0.597208006,0.322980646,0.501532149,0.535675329,1
1,5,3,0.773976182,0.558804186,0.574729636,0.675282905,0.337542836,0.651833504,0.495019755,0.773976182,0.558804186,0.574729636,0.675282905,0.337542836,0.651833504,0.495019755,0.675282905,0.337542836,0.651833504,1
2,5,3,0.351484032,0.338349184,0.48244264,0.420673919,0.660955834,0.328400198,0.605028101,0.351484032,0.338349184,0.48244264,0.420673919,0.660955834,0.328400198,0.605028101,0.420673919,0.660955834,0.328400198,1
2,2,1,0.377525229,0.408960077,0.147416754,0.505421572,0.447209958,0.373186471,0.107034242,0.377525229,0.408960077,0.147416754,0.505421572,0.447209958,0.373186471,0.107034242,0.505421572,0.447209958,0.373186471,1
1,5,3,0.64332751,0.511224739,0.457926062,0.561207048,0.426185501,0.4520929,0.576573006,0.64332751,0.511224739,0.457926062,0.561207048,0.426185501,0.4520929,0.576573006,0.561207048,0.426185501,0.4520929,1
1,5,2,0.558913543,0.334291036,0.728068754,0.397843101,0.369840119,0.664362349,0.50631521,0.558913543,0.334291036,0.728068754,0.397843101,0.369840119,0.664362349,0.50631521,0.397843101,0.369840119,0.664362349,1
1,5,3,0.469740118,0.254235256,0.428315333,0.45320711,0.311321212,0.498245043,0.655085772,0.469740118,0.254235256,0.428315333,0.45320711,0.311321212,0.498245043,0.655085772,0.45320711,0.311321212,0.498245043,1
2,4,3,0.674446178,0.44562747,0.291960802,0.585251485,0.651809512,0.368135915,0.543735777,0.674446178,0.44562747,0.291960802,0.585251485,0.651809512,0.368135915,0.543735777,0.585251485,0.651809512,0.368135915,1
1,5,3,0.375135673,0.55896057,0.593701893,0.558968521,0.709578287,0.758256591,0.341356314,0.375135673,0.55896057,0.593701893,0.558968521,0.709578287,0.758256591,0.341356314,0.558968521,0.709578287,0.758256591,1
3,1,3,0.415730249,0.770835402,0.529539385,0.327707297,0.485575797,0.688048375,0.432579457,0.415730249,0.770835402,0.529539385,0.327707297,0.485575797,0.688048375,0.432579457,0.327707297,0.485575797,0.688048375,1
2,5,3,0.530968894,0.226700911,0.531473344,0.450248143,0.561627683,0.573973515,0.613583839,0.530968894,0.226700911,0.531473344,0.450248143,0.561627683,0.573973515,0.613583839,0.450248143,0.561627683,0.573973515,1
1,5,3,0.923184284,0.510198603,0.438723376,0.702474483,0.39335992,0.560906811,0.463637132,0.923184284,0.510198603,0.438723376,0.702474483,0.39335992,0.560906811,0.463637132,0.702474483,0.39335992,0.560906811,1
3,5,3,0.509831729,0.505554943,0.433868536,0.484178291,0.374861964,0.478643736,0.587898535,0.509831729,0.505554943,0.433868536,0.484178291,0.374861964,0.478643736,0.587898535,0.484178291,0.374861964,0.478643736,1
1,5,3,0.611819906,0.261809046,0.293012218,0.346785012,0.482471255,0.527053684,0.638146303,0.611819906,0.261809046,0.293012218,0.346785012,0.482471255,0.527053684,0.638146303,0.346785012,0.482471255,0.527053684,1
