N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,target
0.694936525,0.55326963,0.257570328,0.462766149,0.471486299,0.606347725,0.482563651,0.435731413,0.441695051,0.425491196,2,5,3,3,3,4,0,0,1,1,1
0.712623734,0.493287766,0.312998831,0.561693835,0.481225333,0.378784084,0.475260287,0.41210771,0.208004115,0.36357761,1,5,3,1,1,1,3,4,0,2,1
0.798900403,0.481883234,0.409679824,0.499957064,0.455213168,0.983482513,0.514050377,0.367951226,0.370281288,0.604450567,2,5,3,0,3,2,3,1,0,1,1
0.611704372,0.566664302,0.271421176,0.293280125,0.509442319,0.65671553,0.529744663,0.51905787,0.385624735,0.488928098,1,5,3,0,0,2,4,2,1,3,1
0.805660993,0.435912395,0.264032148,0.26667384,0.597647505,0.608100261,0.509222205,0.745635451,0.310719115,0.606255124,1,5,3,0,0,2,3,1,1,3,1
0.810551861,0.466140112,0.385125373,0.557922424,0.503713795,0.855138716,0.197895198,0.601950693,0.503069276,0.522202134,1,5,2,0,4,2,0,1,4,3,1
0.592969092,0.500355759,0.34423964,0.395806715,0.424699551,0.19519261,0.543246968,0.689088264,0.34166896,0.308158605,1,5,3,3,2,4,2,0,2,4,1
0.632751856,0.550162865,0.241262351,0.219977506,0.620933636,0.663439215,0.551745748,0.445343292,0.37859839,0.541199401,1,5,3,2,0,3,2,1,2,1,1
0.610261124,0.431751543,0.212150242,0.535930854,0.369576144,0.54625337,0.781787723,0.502872742,0.676200661,0.782314754,3,1,3,3,2,2,4,0,0,0,1
0.74712929,0.419456033,0.259557906,0.744670646,0.305000306,0.356113,0.648452911,0.499078018,0.714755756,0.451474007,3,2,3,2,2,2,4,1,1,3,1
0.734846804,0.526841117,0.325471359,0.635430192,0.724384608,0.787985344,0.358588285,0.420914893,0.413317887,0.603810515,0,5,3,4,4,3,4,2,0,3,1
0.692316989,0.433107674,0.450153303,0.448202686,0.652820339,0.588076393,0.453376668,0.157990161,0.490503263,0.489659315,1,5,3,0,0,0,3,1,3,3,1
0.686318098,0.578271012,0.419818049,0.355953701,0.597237291,0.462045844,0.443303808,0.245530897,0.527142361,0.453483496,1,5,1,0,1,0,4,4,0,0,1
0.865362916,0.767826435,0.330411917,0.238084702,0.360779691,0.483615615,0.393948214,0.905717982,0.654189473,0.749619015,3,5,3,4,3,1,3,3,3,3,1
0.481289047,0.561576563,0.357345838,0.60951585,0.69167867,0.39979288,0.599109437,0.509906017,0.468967072,0.618912162,1,2,3,2,4,2,3,0,1,2,1
0.685636136,0.618849873,0.229893845,0.390022563,0.837872771,0.521513368,0.774026488,0.4581062,0.373564477,0.496225625,1,5,3,0,4,0,1,1,1,3,1
0.820641409,0.484068916,0.17268167,0.680569075,0.555742043,0.365717362,0.517563792,0.320132637,0.565388944,0.477619619,1,5,3,0,3,2,3,4,0,0,1
0.721862699,0.600851373,0.226920735,0.309869293,0.435272956,0.508809746,0.592949617,0.579649245,0.517380447,0.609935814,1,3,3,4,1,1,2,4,3,4,1
0.71867324,0.457586381,0.476148204,0.524546019,0.496487586,0.333285537,0.240677084,0.718094421,0.420102287,0.325855514,1,5,3,0,4,2,1,0,2,1,1
0.635559807,0.610371111,0.433523358,0.399013966,0.303902512,0.452901782,0.682495831,0.755871615,0.485562496,0.509177132,1,5,3,1,4,1,4,4,2,0,1
0.682093038,0.584837513,0.364120567,0.774570308,0.626875893,0.450532831,0.452959474,0.339037803,0.440090587,0.658930919,1,5,3,0,2,1,1,2,1,0,1
0.706345184,0.413722565,0.283832267,0.382998542,0.409107663,0.56637982,0.173052252,0.382745799,0.603812115,0.415407792,1,5,3,4,2,1,4,0,4,4,1
0.824587217,0.58097048,0.245524127,0.570608592,0.270102569,0.224256456,0.444547037,0.528347606,0.432183695,0.604992656,1,5,0,0,1,4,4,1,3,0,1
0.653094844,0.525785212,0.242529657,0.511249544,0.619797554,0.478786989,0.472177136,0.374688176,0.638735338,0.521114508,1,5,3,3,1,4,3,4,3,3,1
0.735375226,0.429646944,0.394223602,0.503923337,0.616441785,0.348378722,0.456041838,0.6889005,0.475286248,0.641834175,1,5,3,1,0,0,1,2,3,0,1
0.58075121,0.506120139,0.282221956,0.542992172,0.642220141,0.540434431,0.634292409,0.511139606,0.395609236,0.620111083,1,5,3,4,0,0,3,1,4,1,1
0.689687559,0.553560464,0.344415311,0.425997188,0.274097939,0.463154237,0.338423236,0.53137623,0.537225606,0.498591443,1,5,3,2,1,3,0,0,4,2,1
0.849038355,0.524379236,0.344846837,0.513181406,0.384502506,0.585944994,0.373740827,0.436894427,0.344860138,0.441314181,2,5,3,2,4,2,4,4,3,3,1
0.822137202,0.610215056,0.297668762,0.361068149,0.480762308,0.309427928,0.472632107,0.444654619,0.713289701,0.521785906,1,5,3,0,2,3,1,0,4,3,1
0.551632652,0.754151738,0.062181889,0.331683782,0.499692636,0.649729343,0.412059447,0.206050945,0.606558493,0.510239435,2,5,3,3,2,4,4,3,4,4,1
0.799099164,0.542697307,0.46301159,0.749998905,0.643022472,0.452703368,0.561243008,0.482340515,0.230316294,0.546645776,1,5,3,1,3,3,0,4,1,1,1
0.723466293,0.624082027,0.45969992,0.600042832,0.265024999,0.516121645,0.453006496,0.356448844,0.387844609,0.29537076,1,5,4,2,3,3,0,0,4,1,1
0.686408995,0.255725891,0.400612002,0.455365148,0.495050604,0.522625746,0.370647435,0.639669016,0.310181801,0.608777269,1,5,3,1,1,0,1,4,4,3,1
0.551051135,0.500862556,0.386720344,0.694495586,0.41524008,0.475874978,0.538724566,0.38073988,0.40524473,0.640547826,1,1,2,1,2,3,3,4,0,2,1
0.592678944,0.396862703,0.334724413,0.54006455,0.492773341,0.176276167,0.671695579,0.803383036,0.338696835,0.340368687,1,5,3,1,2,3,3,0,0,1,1
0.674899062,0.558314617,0.361284987,0.456535158,0.508881394,0.269811944,0.52450308,0.597454796,0.57733984,0.703016255,1,5,3,2,0,4,1,1,3,0,1
0.577375392,0.484553756,0.330061673,0.382529202,0.299874274,0.497162937,0.342582637,0.151434541,0.448647576,0.560356988,1,5,1,4,3,4,2,3,1,3,1
0.515994489,0.515562154,0.230805075,0.704346534,0.195511423,0.306947651,0.566821926,0.340506807,0.339638751,0.376952574,1,5,3,3,3,4,1,1,4,3,1
0.68069766,0.537516237,0.410328416,0.472253469,0.480676766,0.53997147,0.330034858,0.492239334,0.473801295,0.422414162,1,5,2,3,2,1,0,3,4,1,1
0.520451905,0.576105489,0.142522584,0.617204499,0.734859227,0.485438453,0.792897875,0.552421417,0.449440703,0.410129,1,5,3,3,2,3,2,4,1,4,1
0.545542091,0.560561773,0.287064261,0.566036232,0.44558782,0.558684918,0.412189819,0.46082155,0.430977715,0.481951254,1,5,0,4,0,4,2,1,1,4,1
0.569979164,0.485904558,0.289156792,0.493654595,0.480065042,0.346063472,0.641153742,0.59313176,0.662319616,0.713277456,1,5,3,4,1,1,1,3,0,4,1
0.667822493,0.590401247,0.307219958,0.535292794,0.421295016,0.61084295,0.634395808,0.561096427,0.32009798,0.562437309,1,5,3,2,4,1,4,3,2,4,1
0.715547769,0.451956686,0.362695851,0.596432364,0.616539896,0.625113173,0.526705592,0.370137842,0.772341244,0.665750428,1,5,3,2,0,2,1,0,1,3,1
0.666078382,0.438931301,0.25357358,0.489094298,0.852260606,0.615465376,0.555658688,0.380688214,0.505964775,0.541435162,1,3,0,2,2,3,1,3,1,3,1
0.769114882,0.594267874,0.469434875,0.587568686,0.784761652,0.592026544,0.575658655,0.6024658,0.361243489,0.504102734,1,5,4,2,3,0,4,2,3,1,1
0.54706974,0.190528959,0.7589946,0.613339296,0.314289352,0.658272319,0.256840852,0.263987474,0.729386166,0.171662724,3,1,1,1,1,4,4,1,4,0,2
0.288085126,0.368315018,0.750199599,0.585362755,0.363677028,0.550031853,0.562443007,0.426495855,0.625647014,0.461521993,3,0,4,3,3,1,2,0,2,3,2
0.351076494,0.360971881,0.604893816,0.28371106,0.771802996,0.50764974,0.757650767,0.496788225,0.435329363,0.370951681,0,1,4,1,3,1,1,3,3,4,2
0.583291565,0.318334035,0.76851231,0.451306939,0.19687228,0.488876976,0.611874427,0.449585845,0.449948667,0.574340621,3,1,0,2,4,2,3,1,1,4,2
0.667341817,0.245672974,0.720779639,0.633641698,0.673000055,0.770332527,1,0.51271849,0.729581475,0.478629858,0,1,1,0,3,3,3,1,4,0,2
0.361549632,0.274745798,0.602023091,0.447200844,0.52347088,0.308692165,0.410417833,0.468837397,0.371937687,0.490676129,3,1,4,4,4,0,3,3,0,2,2
0.602763869,0.205855412,0.722977808,0.620012302,0.466903281,0.708481704,0.744530879,0.65966183,0.411152153,0.768749069,3,0,4,3,0,4,1,3,1,2,2
0.361835893,0.249532078,0.754627127,0.357339973,0.609461165,0.526754209,0.503215086,0.560850285,0.551205226,0.577229811,0,1,4,3,3,2,2,2,0,1,2
0.374397075,0.298267115,0.782027741,0.492376775,0.346535166,0.57657098,0.18921673,0.258726468,0.53974079,0.674988804,3,1,4,4,3,0,4,3,3,4,2
0.425741602,0.338827362,0.712029069,0.40309429,0.592459463,0.363815319,0.51786009,0.500204008,0.300067796,0.649081095,3,1,4,4,1,0,3,1,0,1,2
0.436956639,0.287553837,0.668808849,0.886251259,0.347372945,0.384263714,0.614471364,0.286193984,0.308439608,0.454494229,3,1,4,1,3,1,4,3,2,1,2
0.32403917,0.113491507,0.7881558,0.785291676,0.544433008,0.096010198,0.476978101,0.659866745,0.520167239,0.774247014,3,1,0,2,2,2,2,2,1,0,2
0.584667544,0.279220393,0.813988623,0.412952001,0.563275978,0.539527865,0.251268825,0.275660908,0.529543082,0.418137991,1,1,4,3,2,1,4,4,2,2,2
0.284558892,0.263942771,0.715214337,0.536391488,0.516964361,0.763665046,0.677574307,0.602636401,0.815056367,0.459821014,3,1,4,2,3,1,0,0,4,0,2
0.590442532,0.266316666,0.745431842,0.438591572,0.609412675,0.261096551,0.502105466,0.458290811,0.61564947,0.37072015,0,2,4,3,3,2,1,4,2,3,2
0.471224894,0.397696731,0.696967593,0.706247901,0.515642073,0.571605053,0.769782665,0.425063976,0.374811237,0.481809097,3,1,2,0,3,2,3,4,0,3,2
0.439087241,0.275827383,0.711877782,0.59363886,0.73076874,0.23141873,0.239338543,0.49073888,0.517300944,0.415923273,3,1,1,1,0,2,3,2,3,1,2
0.520724623,0.142858089,0.858392497,0.578183386,0.232489483,0.657757861,0.60987276,0.396609999,0.322734872,0.47421916,3,1,4,2,2,1,2,1,1,3,2
0.454909245,0.336052905,0.60306761,0.608803247,0.626953582,0.609906825,0.619727795,0.381285434,0.598334673,0.615620567,0,1,4,4,4,2,4,0,2,4,2
0.451715838,0.359253438,0.48161698,0.284002258,0.384951039,0.516628564,0.41519198,0.647494162,0.532911857,0.731969298,3,1,3,4,3,1,3,0,3,4,2
0.563226261,0.387332882,0.643195366,0.573646182,0.353828939,0.37335744,0.608526692,0.426005716,0.339151595,0.458606468,3,1,1,2,3,4,4,4,2,1,2
0.495205926,0.185522155,0.781063636,0.385311248,0.476880904,0.568813878,0.345682481,0.482759806,0.576443295,0.475961754,3,2,4,1,1,3,2,4,2,4,2
0.38361284,0.297052448,0.701688542,0.556010388,0.518837234,0.535246991,0.244489854,0.737478342,0.322659556,0.683007844,3,1,4,4,1,1,1,2,4,3,2
0.411198639,0.214940866,0.913276204,0.561239723,0.479014687,0.431852888,0.61914048,0.443380541,0.34152704,0.546540742,3,1,4,1,0,4,4,2,0,4,2
0.536712797,0.218263215,0.561498509,0.846836146,0.424444251,0.516561951,0.527208288,0.349263257,0.525907492,0.429766179,3,4,4,1,0,1,4,0,2,0,2
0.427595925,0.308433228,0.840582448,0.686218053,0.543260375,0.414670025,0.674980699,0.380133479,0.503894745,0.534601602,3,1,1,0,3,0,2,0,0,3,2
0.500855891,0.316875854,0.902938193,0.503785687,0.694880432,0.22394572,0.71181265,0.480510137,0.400552458,0.459871019,3,1,4,2,4,3,1,2,4,2,2
0.554074615,0.131316359,0.645435386,0.580647465,0.826448212,0.820282949,0.591064413,0.603322392,0.487838078,0.448661148,3,1,4,1,4,2,2,2,3,0,2
0.645902907,0.236973048,0.548555926,0.734246101,0.396077537,0.612138356,0.69534127,0.521054693,0.37060232,0.553766848,3,1,4,1,1,3,0,4,4,3,2
0.366778762,0.327056567,0.886353704,0.187969799,0.33356248,0.370367631,0.599713687,0.48886976,0.532588404,0.303433782,3,1,4,0,1,2,2,0,3,4,2
0.505516935,0.314886991,0.688216872,0.452737322,0.60938926,0.305474677,0.522980815,0.355350011,0.304964061,0.519458358,3,1,4,2,0,0,4,1,1,4,2
0.391940855,0.351700591,0.892179871,0.640020912,0.738871924,0.719662266,0.442194693,0.266517834,0.61957282,0.629306481,3,1,4,0,3,1,0,4,3,4,2
0.358355656,0.351919265,0.865202969,0.336795526,0.59286902,0.607923992,0.180159931,0.326806734,0.611636901,0.773701384,3,1,2,2,3,1,0,0,2,3,2
0.699314572,0.316460433,0.755515542,0.3512628,0.219076173,0.459387692,0.750944537,0.531854722,0.41570095,0.026175054,3,2,4,2,0,4,3,1,1,3,2
0.4737151,0.324300036,0.687621331,0.571053743,0.202529196,0.552161031,0.36827703,0.701354611,0.333490909,0.350138034,3,5,4,4,4,1,4,1,2,4,2
0.372464092,0.310381787,0.73396372,0.629859198,0.702990204,0.304825014,0.298477248,0.256125013,0.557446416,0.57081647,3,1,4,1,1,2,2,3,4,2,2
0.520879864,0.322271989,0.71887901,0.641268915,0.466759493,0.888621046,0.690784418,0.449008838,0.679912855,0.813663243,3,1,4,4,2,3,2,3,1,1,2
0.502961195,0.317155411,0.663903286,0.396847428,0.412286546,0.609657408,0.633936595,0.631177169,0.554623501,0.462012202,3,2,4,4,0,3,4,1,0,2,2
0.325367372,0.307215593,0.706702484,0.611962221,0.45260371,0.55097977,0.775703248,0.580337607,0.398154811,0.682844958,0,3,4,4,0,4,1,4,2,1,2
0.520929621,0.241525439,0.795378127,0.481749859,0.279691958,0.282526408,0.279484678,0.393680706,0.566749485,0.382473887,3,1,4,1,2,1,4,0,0,4,2
0.446306821,0.255409199,0.648825551,0.299545097,0.644810103,0.755105343,0.278665872,0.390392495,0.261480623,0.635297379,3,1,2,4,1,3,0,1,0,2,2
0.495039477,0.347572332,0.795499004,0.577918479,0.436631179,0.49024522,0.479501347,0.418658669,0.471554664,0.412185203,3,1,4,1,4,3,1,1,3,0,2
0.372934032,0.223508633,0.770432785,0.704270955,0.608979043,0.644880549,0.374478029,0.182009398,0.574726228,0.376582244,3,1,4,4,0,3,4,3,1,3,2
0.405512048,0.440857477,0.754594238,0.502411575,0.474274112,0.277651905,0.741415542,0.488045715,0.137760548,0.955964382,3,1,4,1,1,2,0,3,4,1,2
0.429576171,0.402247661,0.738676995,0.292854022,0.462056544,0.427719769,0.302179388,0.297447209,0.457121793,0.725587128,3,1,2,3,3,1,3,0,0,1,2
0.483953783,0.415521507,0.874539146,0.410482914,0.514260079,0.413936569,0.39388792,0.578064098,0.574727439,0.453000363,3,1,4,3,4,4,2,2,3,3,2
0.32596765,0.375193042,0.703402785,0.340962454,0.544182578,0.384967053,0.466215347,0.510966617,0.580729459,0.429069721,3,1,4,0,1,0,3,2,4,3,2
0.506101032,0.106861587,0.816097183,0.84689955,0.700760129,0.701152539,0.639151603,0.389274246,0.622571538,0.406301331,3,5,4,3,3,0,1,3,3,4,2
0.362638854,0.30203088,0.69587259,0.261360423,0.510289877,0.863394128,0.138498311,0.50891844,0.584140611,0.448906447,3,1,4,0,0,3,3,3,4,3,2
0.526676914,0.279432235,0.601612151,0.452143886,0.478722173,0.51184234,0.533998436,0.403920845,0.440032794,0.446968891,3,1,3,1,1,4,4,1,0,4,2
0.49217126,0.341238979,0.735693929,0.536777801,0.196720209,0.566733614,0.250446496,0.906351993,0.571086719,0.465597793,0,1,4,0,0,4,2,3,3,2,2
0.482129512,0.429772343,0.7844928,0.458327796,0.48465783,0.755034628,0.726506548,0.42052728,0.544857478,0.658270769,3,1,4,2,1,4,3,0,4,0,2
0.398261648,0.279656046,0.756794401,0.33816821,0.684379822,0.363297345,0.634186936,0.308392679,0.376762692,0.295380693,3,1,1,3,3,1,3,3,2,3,2
0.400562635,0.219534712,0.753319223,0.574974347,0.528848652,0.505052688,0.2123854,0.388178516,0.369566946,0.900086323,1,1,0,2,3,1,1,1,1,0,2
0.556405286,0.372422885,0.632935612,0.480889561,0.553468494,0.488903836,0.451493596,0.359296195,0.674362871,0.486922414,2,1,4,3,1,2,4,4,2,2,2
0.568061175,0.210433935,0.666941925,0.49364138,0.605012629,0.456801923,0.415291188,0.425341366,0.63466406,0.782124659,3,5,4,1,4,1,2,2,0,1,2
0.409374111,0.271919214,0.843173639,0.159201382,0.635130365,0.474774768,0.469953323,0.446555136,0.511587454,0.748807077,3,1,4,4,3,1,0,0,3,0,2
0.34099429,0.379201947,0.761730166,0.508017722,0.433296212,0.598801612,0.313719212,0.455874483,0.61685817,0.541034377,0,1,4,1,2,0,0,3,2,3,2
0.446710031,0.092819112,0.538396982,0.362388867,0.615003094,0.55379439,0.520853366,0.605913291,0.328930965,0.599885752,1,5,4,1,0,0,3,3,0,0,2
0.76701082,0.298135519,0.989345743,0.474266796,0.385817825,0.469856814,0.578880354,0.536631064,0.426012399,0.407433634,3,1,4,4,4,4,2,1,3,4,2
0.454538337,0.288003055,0.600111378,0.304707682,0.504335081,0.37820195,0.359575328,0.240637019,0.503672014,0.343894362,0,0,1,1,2,4,1,4,1,4,2
0.427667162,0.165385367,0.913760803,0.273558778,0.425208305,0.387734214,0.52964617,0.201107566,0.56300863,0.606615153,3,1,4,2,0,2,2,3,1,0,2
0.525264733,0.398795638,0.568412343,0.309107006,0.665729406,0.529123322,0.472251014,0.497608673,0.752792248,0.207064403,0,1,3,1,0,0,4,3,4,2,2
0.347941642,0.23042821,0.733278644,0.650479992,0.573181744,0.706608226,0.419448984,0.453514841,0.377552956,0.433412471,3,3,4,2,2,2,3,1,4,3,2
0.463401186,0.405865457,0.775956181,0.608609026,0.587570377,0.696139174,0.581887913,0.399142717,0.361777325,0.480449148,3,1,2,3,1,2,0,3,4,1,2
0.430937764,0.17966086,0.713579994,0.624753525,0.5976993,0.31804581,0.712729543,0.258342115,0.524257447,0.454707622,3,1,4,0,4,4,1,4,2,2,2
0.568115875,0.323051746,0.962524009,0.351052327,0.51860353,0.436718932,0.353805878,0.098790259,0.49106798,0.573753326,3,5,4,2,2,1,0,2,1,1,2
0.501398264,0.331041029,0.541093382,0.831380943,0.699196395,0.389898617,0.611228511,0.379334595,0.480972981,0.635376081,3,1,4,4,0,2,4,4,1,3,2
0.489712985,0.35724105,0.724791149,0.418317076,0.625446582,0.444869642,0.693136403,0.360620687,0.586403355,0.534668613,3,1,0,4,1,4,4,3,4,1,2
0.63928962,0.238011435,0.818296661,0.438338172,0.560092039,0.642098385,0.753598623,0.422556101,0.56076039,0.803890216,3,5,0,1,0,2,4,2,0,0,2
0.588221447,0.405482103,0.857076691,0.371853058,0.704942855,0.546495375,0.655753439,0.582882849,0.303559079,0.666665629,2,1,4,3,0,2,1,0,2,1,2
0.30873764,0.324510046,0.73541809,0.460402573,0.354164834,0.511847912,0.678247272,0.536408195,0.565914293,0.469228107,3,1,4,1,1,4,3,2,0,0,2
0.569565992,0.335924147,0.865500308,0.226776548,0.541962329,0.342259312,0.324600782,0.587986965,0.533327052,0.451719217,3,1,4,0,1,2,1,4,2,4,2
0.558161566,0.295105669,0.589706726,0.574060435,0.258199749,0.661276884,0.273848083,0.462311129,0.445753243,0.339894808,3,1,4,2,4,3,4,3,1,4,2
0.496220823,0.445139992,0.578632099,0.613634604,0.5176253,0.573160343,0.553025277,0.566603965,0.394480253,0.351608799,3,1,4,0,3,3,2,3,4,2,2
0.581820249,0.392126651,0.558606133,0.727986197,0.609772634,0.744802219,0.437286824,0.618589753,0.340104314,0.183693609,3,5,4,1,4,4,4,3,4,1,2
0.307742504,0.454231677,0.601049616,0.736500452,0.745719606,0.210235952,0.484503014,0.555467196,0.559447533,0.604430935,3,1,4,2,3,4,0,3,3,3,2
0.518771664,0.313327386,0.680810641,0.591605261,0.449053324,0.267664559,0.235816516,0.375506141,0.635027333,0.606615496,3,1,4,0,2,0,2,3,1,4,2
0.401500003,0.227386384,0.828155359,0.558773949,0.405370539,0.368682483,0.306048784,0.405313949,0.417368067,0.33116755,1,5,2,0,0,2,3,3,0,2,2
0.458253771,0.333507156,0.822714633,0.513103796,0.454995999,0.690492978,0.410482455,0.418495279,0.385441167,0.366538498,3,1,3,0,3,4,0,2,2,3,2
0.532416786,0.202481207,0.809386186,0.500942076,0.566318963,0.580228792,0.5388655,0.492570022,0.586210834,0.376059932,3,1,3,2,2,0,1,0,3,1,2
0.477196657,0.248403247,0.580727553,0.558667868,0.575336315,0.250083245,0.908639914,0.267795337,0.503160232,0.353315239,3,1,4,1,3,2,1,3,0,0,2
0.454597136,0.305547255,0.693449638,0.477482029,0.472332285,0.613082953,0.763688458,0.453237786,0.578661177,0.322646783,3,1,4,4,2,1,3,3,4,4,2
0.373254794,0.185635964,0.804188708,0.277755452,0.468926016,0.459821994,0.667856097,0.20454441,0.208863544,0.674114753,3,1,4,3,0,0,0,4,2,0,2
0.575579372,0.250977474,0.652343542,0.619753849,0.454402268,0.847456004,0.743596346,0.424924042,0.42133238,0.427547961,3,1,4,3,3,3,1,0,1,4,2
0.526830252,0.521414253,0.778389919,0.525024835,0.226427368,0.355199115,0.480129477,0.262428397,0.407376006,0.505614247,3,1,4,1,1,2,1,3,1,1,2
0.577665216,0.273725457,0.611280169,0.569173618,0.892919576,0.465238028,0.367052488,0.316632285,0.533973823,0.542665284,3,1,4,3,1,4,1,4,0,3,2
0.633941377,0.268986595,0.701818291,0.581629294,0.501222247,0.646787687,0.551658547,0.619826508,0.519509955,0.542938686,3,1,3,0,1,4,2,3,4,2,2
0.525539371,0.115010023,0.706321673,0.420681757,0.363391915,0.703573139,0.477249283,0.551831728,0.478963114,0.535956586,3,1,4,1,3,2,1,4,4,0,2
0.611850441,0.092697629,0.783386558,0.704414205,0.727564722,0.573482115,0.766797861,0.592146593,0.504068238,0.342699076,3,1,4,1,4,2,3,0,0,0,2
0.625655741,0.301333641,0.883667785,0.484419556,0.629153948,0.76815075,0.120466319,0.255290215,0.304212565,0.639390438,3,1,4,0,4,2,1,1,4,0,2
0.571225339,0.175997292,0.858286778,0.712990567,0.619154895,0.18219306,0.335142853,0.318764202,0.468945526,0.622320095,1,5,4,2,4,0,2,3,1,1,2
0.491514727,0.311950713,0.565714545,0.370600597,0.696474936,0.304518205,0.298715728,0.492191432,0.232192729,0.3676522,3,1,4,1,0,1,1,4,0,3,2
0.653335943,0.335499851,0.719037517,0.603060372,0.590522077,0.471507476,0.584582395,0.642563695,0.472983972,0.545673695,2,3,4,3,3,3,3,0,0,3,2
0.481525627,0.46933291,0.732483972,0.43660684,0.574195701,0.476199997,0.31735119,0.321100682,0.17854956,0.383010347,0,1,4,1,4,3,4,0,0,4,2
0.52373185,0.210062512,0.692414604,0.658912215,0.672668875,0.754558615,0.651441173,0.142970137,0.540857733,0.544005717,3,1,4,3,1,2,4,2,0,3,2
0.392652314,0.416105649,0.693328688,0.668361185,0.28102784,0.280124472,0.406050543,0.38384093,0.416025294,0.402952711,3,1,4,0,0,1,3,4,3,4,2
0.379817753,0.26405755,0.857977935,0.421839197,0.590870441,0.471543265,0.662516467,0.755080024,0.719760588,0.756114409,3,1,4,0,3,2,3,2,1,0,2
0.462949901,0.31461852,0.81360775,0.240189186,0.583361813,0.360066061,0.41631715,0.445151057,0.510171642,0.64545312,3,1,4,1,4,0,4,4,4,4,2
0.537988802,0.384969422,0.643768574,0.441238499,0.720990993,0.464749058,0.374990187,0.435688447,0.309527805,0.720185959,1,1,4,3,1,3,1,0,0,4,2
0.555482595,0.44534186,0.698721694,0.371211718,0.69821027,0.430802979,0.687827722,0.56333995,0.386138222,0.472797617,3,5,4,3,1,1,3,3,4,1,2
0.517976669,0.117677318,0.640796749,0.414148616,0.266006217,0.435641134,0.812514375,0.355942586,0.572713949,0.783490231,3,1,4,0,0,3,0,4,4,0,2
0.405909841,0.354230397,0.471406978,0.582006261,0.44503313,0.278644085,0.611991365,0.38310162,0.699726939,0.526726679,2,1,4,3,4,1,1,2,3,3,2
0.21495974,0.293431302,0.858383723,0.384047856,0.54225106,0.47095002,0.600701047,0.364487967,0.744161551,0.161069752,0,1,4,3,4,3,2,4,3,0,2
